employee_id,first_name,last_name,date_of_birth,email,phone_number,hire_date,job_title,department,manager_id,blood_status,wand_core,magical_rank,is_active,salary_galleons,performance_score,spell_efficiency,charm_accuracy,years_of_experience
848,Daniel,Salazar,1979-11-13,matthewkim@hotmail.com,+1-386-725-1773,2020-04-07,Senior Enchanter,HR & Muggle Relations,15.0,Pureblood,Mysterious Core,Adept,False,4402,7,6,2,6
849,Todd,Garcia,1837-10-20,scott69@gmail.com,001-546-196-3362,2020-11-27,Master of Charms,Wand Engineering,35.0,Half-blood,Mysterious Core,Consultant,False,1304,4,9,1,6
850,Maria,Powell,1792-05-01,jonesharry@yahoo.com,091-688-0970x9106,2011-04-11,Potions Intern,Wand Engineering,32.0,Half-blood,Unknown,Apprentice,True,2007,5,3,10,15
851,Victorla,Burnett,1988-10-26,danielmclean@romero.com,129-846-4571,2014-08-07,Senior Enchanter,Spellcrafting,33.0,Unknown,Veela Hair,Apprentice,False,3151,8,1,6,25
852,Robert,Reynolds,1825-12-16,christine69@martin-bates.com,893.148.7328x953,2007-05-10,Junior Spell Crafter,HR & Muggle Relations,31.0,Muggle-born,Thestral Tail Hair,Intern,True,3364,2,3,3,23
853,Mark,Brooks,1929-11-19,waltonlisa@yahoo.com,+1-029-615-7018x099,2019-07-12,Senior Enchanter,Magical Security,9.0,Pureblood,Veela Hair,Intern,False,873,7,8,5,9
854,Jamie,Webster,1950-05-10,smithwilliam@hotmail.com,(434)676-4213,2013-02-23,Magical HR Specialist,Mystical Logistics,33.0,Half-blood,Thestral Tail Hair,Apprentice,True,4912,5,8,5,15
855,Tammy,Smuth,1952-10-25,webbfrank@gmail.com,318-615-1505,2005-09-19,Potions Intern,Magical Security,33.0,Unknown,Thestral Tail Hair,Intern,True,3921,8,1,10,24
856,SuzYnne,Mckinney,1827-12-31,hortonisaac@perez.com,(208)884-9177,2023-03-20,Senior Enchanter,Potion Research,34.0,Unknown,Thestral Tail Hair,Apprentice,True,659,5,10,2,10
857,Bernard,Weiss,1727-08-13,bross@smith-lopez.org,001-043-174-5154,2014-11-19,Senior Enchanter,Mystical Logistics,44.0,Pureblood,Unicorn Hair,Intern,True,2223,3,10,5,21
858,Elizabeth,Faulkner,1781-08-22,garylewis@yahoo.com,(241)542-9258x734,2005-09-22,Junior Spell Crafter,Potion Research,46.0,Squib,Mysterious Core,Master,True,4811,8,1,2,20
859,CUitlin,Jackson,1875-01-17,ulopez@hotmail.com,1505204674,2025-03-18,Senior Enchanter,HR & Muggle Relations,44.0,Pureblood,Phoenix Feather,Apprentice,True,4724,8,3,7,17
860,Sarah,Marshall,1790-11-09,melissa71@gmail.com,517.714.4229x425,2013-08-02,Master of Charms,Magical Security,41.0,Pureblood,Dragon Heartstring,Consultant,False,4225,5,7,2,7
861,Chris,Villarreal,1875-01-02,rhonda15@mendoza-marshall.com,658-660-2072x664,2021-09-09,Junior Spell Crafter,HR & Muggle Relations,1.0,Half-blood,Mysterious Core,Consultant,True,3766,7,4,9,8
862,Luis,Sparks,1747-05-10,morrisaustin@gmail.com,143-113-8698x412,2018-01-10,Master of Charms,Wand Engineering,4.0,Unknown,Phoenix Feather,Consultant,True,867,7,9,2,14
863,DaEid,Brown,1882-12-13,stephenlee@yahoo.com,+1-112-809-8513x147,2022-06-14,Wand Safety Officer,Potion Research,18.0,Pureblood,Veela Hair,Intern,False,2883,6,7,6,8
864,Christopher,Jones,1724-05-16,joseph16@gmail.com,001-161-791-4756x92153,2010-04-21,Magical HR Specialist,Potion Research,34.0,Half-blood,Unicorn Hair,Apprentice,True,2658,6,4,4,14
865,Tyler,Campos,1813-09-11,cynthiacarter@gmail.com,+1-224-447-2016x56046,2020-04-14,Senior Enchanter,Wand Engineering,48.0,Squib,Unicorn Hair,Apprentice,False,1288,4,10,5,24
866,Diane,Harris,1948-08-17,andersoncatherine@gmail.com,+1-207-582-0532x71291,2017-10-25,Magical HR Specialist,Potion Research,8.0,Half-blood,Thestral Tail Hair,Master,False,1136,2,2,8,9
867,Johnny,Christensen,1976-03-21,cody77@gmail.com,051.534.3235x36167,2023-03-27,Master of Charms,Mystical Logistics,45.0,Unknown,Phoenix Feather,Intern,True,1188,6,6,3,2
868,Lisa,Beasley,1736-03-09,williegonzalez@yahoo.com,+1-082-878-6970x957,2019-10-04,Master of Charms,Mystical Logistics,2.0,Squib,Unknown,Master,True,1045,8,6,1,19
869,Elizabeth,Perez,1927-06-09,kgarcia@gmail.com,576-040-2771x587,2021-01-19,Senior Enchanter,Wand Engineering,40.0,Half-blood,Thestral Tail Hair,Master,True,2666,4,10,5,0
870,Dennis,Brady,1926-04-05,tamarahuang@kelly-randolph.com,(735)473-0190x5453,2013-02-19,Potions Intern,Mystical Logistics,10.0,Half-blood,Unknown,Apprentice,False,3846,10,2,7,10
871,Adrian,Rodriguez,1782-07-03,imartinez@butler.com,001-297-903-6282x82924,2007-01-04,Master of Charms,Magical Security,50.0,Half-blood,Mysterious Core,Intern,False,967,10,7,10,14
872,Diana,Webb,1774-03-15,michellewhite@cox.info,001-943-805-1883x77434,2028-13-40,Master of Charms,Spellcrafting,39.0,Unknown,Thestral Tail Hair,Consultant,True,4836,1,10,5,21
873,MichaGl,JorIan,1933-03-01,,410.075.5244,2006-10-05,Potions Intern,Magical Security,32.0,Muggle-born,Thestral Tail Hair,Adept,True,3693,9,2,10,18
874,Larry,Hicks,1921-02-05,zmccormick@yahoo.com,089.793.9706,2024-03-22,Master of Charms,Magical Security,7.0,Unknown,Veela Hair,Intern,True,3332,8,6,5,3
875,Robert,Horn,1998-08-14,jonathanburns@cantrell.com,037.789.7867x31210,2008-06-08,Senior Enchanter,HR & Muggle Relations,24.0,Muggle-born,Thestral Tail Hair,Master,False,4689,4,1,1,10
876,Megan,LRe,1806-11-23,joseph58@yahoo.com,233-618-1228x96004,2017-05-30,Potions Intern,Potion Research,25.0,Muggle-born,Unknown,Intern,False,1907,2,8,2,14
877,Morgan,Deleon,1826-01-18,brianwagner@thornton-blackburn.com,,2022-07-12,Magical HR Specialist,Wand Engineering,6.0,Squib,Mysterious Core,Intern,True,2733,7,7,4,14
878,Andrew,Munoz,1744-12-29,timothymiller@santos.biz,784-641-7014x4566,2021-08-04,Wand Safety Officer,Potion Research,33.0,Half-blood,Dragon Heartstring,Adept,True,2471,10,6,6,1
879,Sarah,Marks,1851-07-12,reginajones@gmail.com,332-519-4928x538,2018-03-21,Wand Safety Officer,HR & Muggle Relations,3.0,Squib,Phoenix Feather,Adept,False,1234,7,5,6,22
880,Jodi,Joyce,1873-04-08,qsmith@ayala.com,677.232.8375x9563,2022-01-23,Magical HR Specialist,HR & Muggle Relations,39.0,Half-blood,Unicorn Hair,Consultant,True,1799,3,1,7,23
881,Heather,Morris,1813-09-17,elizabeth63@gmail.com,001-291-166-0818x6429,2015-02-28,Potions Intern,Wand Engineering,44.0,Muggle-born,Unicorn Hair,Apprentice,False,3950,7,6,5,11
882,Jacqueline,Burgess,1899-09-10,zcooper@frazier.com,304-371-1775x905,2010-04-03,Magical HR Specialist,HR & Muggle Relations,34.0,Muggle-born,Unknown,Adept,False,4993,1,2,5,12
883,Christopher,Batler,1807-09-09,,(035)808-2388x3249,2010-11-02,Magical HR Specialist,Mystical Logistics,44.0,Half-blood,Unicorn Hair,Intern,True,2851,6,9,3,17
884,Kristen,Mathis,1957-10-26,chapmanholly@davis.net,559-254-0195x339,2020-07-20,Magical HR Specialist,Wand Engineering,18.0,Muggle-born,Dragon Heartstring,Master,False,1072,6,1,7,21
885,Linda,Waljer,1880-02-16,,001-776-062-3531x70020,2024-02-14,Junior Spell Crafter,Wand Engineering,40.0,Pureblood,Phoenix Feather,Intern,True,654,4,3,4,6
886,Keith,Fitzgerald,1826-12-22,pstephens@johnson.net,+1-135-681-3397,2020-09-08,Magical HR Specialist,Magical Security,10.0,Squib,Unknown,Consultant,True,3621,6,8,1,20
887,Alex,Wood,1951-09-23,fostersamuel@davis-mcguire.info,612-454-8835x8433,2014-06-23,Magical HR Specialist,Mystical Logistics,26.0,Unknown,Mysterious Core,Intern,False,4274,9,4,6,20
888,Lisa,Owen,1875-01-18,castillorobert@ross.org,(501)936-6363,2010-10-25,Senior Enchanter,Mystical Logistics,45.0,Squib,Mysterious Core,Consultant,True,4942,1,7,1,16
889,Theresa,Campbell,1752-08-30,dylan83@hotmail.com,+1-848-019-9146,2009-12-12,Junior Spell Crafter,Mystical Logistics,28.0,Squib,Dragon Heartstring,Apprentice,True,4694,9,1,5,5
890,Jennifer,Alvarado,1892-08-04,lcole@hotmail.com,+1-265-087-6143,2012-11-22,Senior Enchanter,HR & Muggle Relations,26.0,Half-blood,Thestral Tail Hair,Master,False,3466,4,1,4,19
891,Crystal,Anderson,1836-06-17,simonricky@mckee.com,099-959-0661,2024-09-29,Magical HR Specialist,Potion Research,7.0,Half-blood,Veela Hair,Consultant,False,4487,9,3,2,5
892,Victor,Hamilton,1740-07-28,keith53@cobb.org,6545664087,2020-01-13,Potions Intern,Mystical Logistics,35.0,Pureblood,Unicorn Hair,Consultant,True,1191,4,6,10,8
893,Lindsay,Haynes,1842-07-01,morgan28@gmail.com,357.272.3912,2016-04-14,Potions Intern,Mystical Logistics,45.0,Half-blood,Veela Hair,Master,False,4970,7,7,4,0
894,Peter,Ferrell,1990-03-04,,(254)145-7549x69876,2008-02-19,Potions Intern,Mystical Logistics,34.0,Unknown,Veela Hair,Master,False,3013,4,5,2,3
895,Brittany,Heawh,1948-01-06,hcook@madden-rodriguez.com,001-363-178-0244x616,2028-13-40,Senior Enchanter,Mystical Logistics,5.0,Half-blood,Thestral Tail Hair,Master,True,2537,1,8,8,18
896,Jose,Young,1775-05-02,schneidershelly@hotmail.com,444-712-7785x006,2012-08-26,Wand Safety Officer,Spellcrafting,35.0,Half-blood,Thestral Tail Hair,Master,True,3467,2,8,6,0
897,Tracey,Kaiser,1816-08-17,crystal59@gmail.com,675.322.5833,2018-04-26,Master of Charms,HR & Muggle Relations,36.0,Half-blood,Veela Hair,Apprentice,False,2977,1,4,4,5
898,Chelsea,Kelly,1756-11-23,amy42@randolph.com,(367)797-2101x4819,2013-01-10,Magical HR Specialist,HR & Muggle Relations,25.0,Squib,Veela Hair,Intern,True,1137,6,5,5,10
899,Brzan,MccaUn,1944-02-17,kendramolina@taylor-mitchell.info,442-373-8925,2005-08-13,Senior Enchanter,Potion Research,4.0,Squib,Thestral Tail Hair,Apprentice,False,2798,4,5,3,18
900,Caitlin,Builey,1776-10-19,mollyneal@smith.info,(516)258-2837x57743,2011-05-01,Senior Enchanter,Potion Research,37.0,Unknown,Veela Hair,Master,False,1489,3,7,6,7
901,Bailey,Rodriguez,1935-02-21,keith67@yahoo.com,876.369.2588,2023-07-25,Senior Enchanter,HR & Muggle Relations,5.0,Muggle-born,Dragon Heartstring,Apprentice,False,3818,7,4,8,6
902,Amanda,Scott,1879-11-30,merrittmichael@ward.com,(512)081-1772,2020-09-05,Senior Enchanter,Magical Security,21.0,Half-blood,Dragon Heartstring,Master,True,1017,1,8,6,14
903,Jasmine,Hoffman,1819-07-25,jordanduke@gmail.com,+1-856-911-5458x96249,2017-12-31,Master of Charms,Spellcrafting,12.0,Muggle-born,Veela Hair,Consultant,False,4445,10,10,4,22
904,Margaret,Thompson,1899-02-07,hansenwilliam@thomas.com,923-289-7337x02774,2023-04-02,Junior Spell Crafter,Potion Research,37.0,Muggle-born,Unicorn Hair,Apprentice,False,3257,8,6,4,4
905,Amanda,Johnson,1914-04-19,charles84@yahoo.com,523-714-5080,2018-07-02,Potions Intern,Magical Security,29.0,Half-blood,Veela Hair,Consultant,True,2269,10,5,9,6
906,Michael,Bowmzn,1997-02-12,kiddmichael@boyd-harvey.com,+1-536-536-5939,2014-06-12,Junior Spell Crafter,Spellcrafting,34.0,Muggle-born,Unicorn Hair,Adept,True,1814,4,3,7,14
907,Jacob,Henderson,1962-05-25,,+1-996-113-8778,2010-05-22,Magical HR Specialist,Potion Research,5.0,Half-blood,Unknown,Intern,False,4390,10,2,4,18
908,Tammy,Lang,1909-06-24,katrinastuart@jackson-mullins.com,(882)521-4788,2014-11-19,Wand Safety Officer,Mystical Logistics,19.0,Squib,Unknown,Master,True,2845,7,1,9,16
909,Cheyenke,Koch,1765-07-03,nguyenjoshua@scott.com,1401223693,2013-05-22,Senior Enchanter,Potion Research,30.0,Pureblood,Thestral Tail Hair,Consultant,False,987,6,8,5,0
910,Christina,Bennett,1990-12-30,conniequinn@anderson.com,+1-042-202-4792x422,2018-01-19,Senior Enchanter,Magical Security,27.0,Muggle-born,Veela Hair,Adept,False,3765,6,9,8,20
911,Mario,Liller,1846-02-24,jonathanmendoza@hotmail.com,001-586-889-2701,2016-03-08,Master of Charms,HR & Muggle Relations,27.0,Unknown,Unknown,Consultant,False,1748,5,7,10,11
912,Kimberly,Rush,1919-10-06,brandonjohnson@yahoo.com,897-044-5877x35529,2013-02-04,Master of Charms,Mystical Logistics,33.0,Squib,Phoenix Feather,Adept,False,605,7,3,5,0
913,Bobby,Fox,1782-08-17,,101-857-5400,2023-12-17,Master of Charms,Mystical Logistics,24.0,Half-blood,Thestral Tail Hair,Apprentice,False,4330,3,9,7,25
914,Christopher,Ulynn,1819-03-03,hchoi@gmail.com,+1-704-510-9947,2022-06-13,Senior Enchanter,Mystical Logistics,46.0,Squib,Thestral Tail Hair,Master,True,4227,10,7,6,18
915,Eric,Ward,1828-03-03,lorrainehendricks@sanchez.com,898-377-9814x5290,2007-07-22,Wand Safety Officer,Wand Engineering,25.0,Muggle-born,Dragon Heartstring,Intern,True,3695,9,5,4,19
916,David,Turner,2002-11-03,,(928)798-9800,2012-04-24,Junior Spell Crafter,Magical Security,22.0,Squib,Phoenix Feather,Adept,False,732,8,1,10,23
917,Paula,Mason,1917-06-29,kmoss@yahoo.com,,2024-06-06,Wand Safety Officer,Spellcrafting,37.0,Squib,Thestral Tail Hair,Apprentice,False,2208,7,7,10,6
918,Amy,Garcia,1825-01-10,,(217)831-4100x3065,2007-01-27,Potions Intern,Wand Engineering,30.0,Half-blood,Dragon Heartstring,Intern,False,4805,9,1,7,20
919,Emily,panders,2004-12-22,hollowayelizabeth@yahoo.com,605.584.5970x4239,2023-05-27,Potions Intern,Magical Security,29.0,Half-blood,Dragon Heartstring,Consultant,False,3789,4,7,3,13
920,Thomas,Oadilla,1827-03-03,swu@yahoo.com,485-062-7769x545,2014-08-22,Master of Charms,Spellcrafting,1.0,Half-blood,Phoenix Feather,Apprentice,False,2706,6,10,5,18
921,Ryan,Henderson,2001-07-14,moorechristopher@hotmail.com,2128891115,2015-02-19,Potions Intern,HR & Muggle Relations,31.0,Half-blood,Unicorn Hair,Consultant,False,1316,6,7,2,6
922,Marcus,Crawford,1975-01-31,allenjames@gmail.com,+1-649-388-8239x90595,2013-03-28,Potions Intern,Mystical Logistics,2.0,Unknown,Dragon Heartstring,Apprentice,False,1719,2,3,1,15
923,fhillip,Miller,1810-09-02,michael72@hotmail.com,260.827.6065x520,2025-03-07,Magical HR Specialist,Wand Engineering,43.0,Unknown,Thestral Tail Hair,Consultant,True,3171,2,9,4,20
924,Jessica,Li,1784-11-24,,001-743-114-4674x3383,2012-12-16,Senior Enchanter,Magical Security,16.0,Unknown,Unicorn Hair,Intern,True,4186,9,2,5,5
925,Sarah,Mcconnell,1837-07-29,gshort@gmail.com,+1-099-609-2574x5527,2007-08-25,Senior Enchanter,Wand Engineering,25.0,Pureblood,Dragon Heartstring,Adept,False,3678,9,3,9,15
926,Beth,Foster,1885-09-10,castillorobert@gmail.com,(726)383-9413,2011-12-03,Magical HR Specialist,Wand Engineering,6.0,Unknown,Mysterious Core,Consultant,True,4417,3,8,6,12
927,Kenneth,Smith,1887-01-22,robert19@morgan.com,001-450-880-9078x6601,2012-04-22,Master of Charms,Spellcrafting,18.0,Squib,Phoenix Feather,Master,False,1605,3,3,9,10
928,Christopher,Peters,1802-03-27,hartmandaniel@hotmail.com,+1-044-012-2597,2020-04-03,Junior Spell Crafter,Magical Security,7.0,Unknown,Phoenix Feather,Intern,False,1242,10,10,5,2
929,Andres,Newton,1837-07-13,,001-099-930-9391x5818,2018-01-31,Magical HR Specialist,HR & Muggle Relations,13.0,Squib,Veela Hair,Adept,True,4572,2,7,4,3
930,Tara,Salinas,1926-01-21,traci37@bernard.com,001-779-472-3748,2015-08-28,Junior Spell Crafter,Magical Security,41.0,Unknown,Unknown,Adept,True,2315,10,5,5,6
931,StepPanie,Williams,1897-11-04,molly47@yahoo.com,(686)170-1789x9577,2010-09-19,Potions Intern,Mystical Logistics,22.0,Squib,Unknown,Apprentice,False,4306,8,8,7,21
932,Cynthia,Cobb,1861-06-14,lisamartinez@hotmail.com,001-008-571-8915x55240,2007-09-24,Potions Intern,Wand Engineering,39.0,Muggle-born,Dragon Heartstring,Intern,False,3590,5,4,6,9
933,Donna,Carter,1794-04-03,michael70@yahoo.com,905-673-5956x80685,2022-06-06,Magical HR Specialist,Potion Research,22.0,Half-blood,Mysterious Core,Apprentice,False,2883,4,7,7,2
934,Teresa,Reeves,1804-09-27,qoconnor@gmail.com,(390)640-8654x5431,2022-06-06,Potions Intern,Magical Security,43.0,Pureblood,Thestral Tail Hair,Intern,True,4802,7,5,1,23
935,Andrew,Garcia,1944-05-01,jenningswilliam@johnson.biz,870-330-5911,2010-04-11,Wand Safety Officer,HR & Muggle Relations,38.0,Squib,Dragon Heartstring,Intern,False,4322,7,4,2,9
936,Margaret,Williams,1987-11-25,,957.056.9933,2017-01-20,Potions Intern,Mystical Logistics,2.0,Unknown,Mysterious Core,Master,False,4799,7,3,8,24
937,Mary,Mciee,1770-04-03,ashleylewis@burke.net,,2013-04-06,Potions Intern,Magical Security,18.0,Half-blood,Unknown,Master,True,794,5,9,5,10
938,Kelly,Elliott,1807-04-11,lindacasey@lopez.com,359.839.2931x5231,2024-05-01,Wand Safety Officer,Mystical Logistics,32.0,Muggle-born,Unknown,Intern,False,3819,1,10,10,12
939,Kenneth,Allen,1824-07-09,adamsalexander@yahoo.com,523.739.2714,2018-07-26,Master of Charms,HR & Muggle Relations,46.0,Muggle-born,Unknown,Consultant,False,2986,5,1,10,15
940,Christopher,Escobar,1972-06-13,ywashington@yahoo.com,854-074-5371x0963,2024-05-13,Master of Charms,Wand Engineering,26.0,Pureblood,Unknown,Consultant,True,3445,5,2,5,22
941,Melanie,Griffin,1856-05-26,nicole18@hotmail.com,+1-489-911-8122x3908,2012-01-17,Magical HR Specialist,Wand Engineering,31.0,Pureblood,Mysterious Core,Master,False,2487,5,3,10,8
942,Daniel,WelLs,1783-07-23,brooke88@hotmail.com,985-057-8404,2007-08-08,Master of Charms,Spellcrafting,32.0,Squib,Mysterious Core,Intern,False,1531,6,1,4,19
943,Jessica,Fleming,1998-01-10,nleon@pearson-rogers.com,2572850881,2023-12-04,Junior Spell Crafter,Magical Security,34.0,Unknown,Dragon Heartstring,Apprentice,False,3827,2,4,6,15
944,Christopher,Lewis,1887-04-10,gordonashley@gmail.com,001-179-515-3199,2023-10-07,Senior Enchanter,Potion Research,42.0,Unknown,Veela Hair,Adept,True,1678,4,7,10,18
945,Victoria,Gray,1848-07-11,nwerner@campbell.com,+1-308-337-4645x573,2006-06-20,Senior Enchanter,Mystical Logistics,9.0,Muggle-born,Mysterious Core,Consultant,False,4009,4,2,10,23
946,Judy,AdUms,1769-12-18,bowmanjennifer@clark-collins.com,200-726-8143x97602,2009-04-05,Magical HR Specialist,Wand Engineering,32.0,Squib,Unknown,Intern,True,3789,6,3,1,23
947,Melissa,Wagner,1989-05-21,derrick70@gmail.com,001-575-712-2102x25936,2012-12-08,Wand Safety Officer,Magical Security,29.0,Unknown,Thestral Tail Hair,Apprentice,True,605,8,4,9,23
948,Tara,Xarlson,1831-07-31,stephaniegonzalez@bennett.org,001-343-305-3508,2023-07-30,Wand Safety Officer,Wand Engineering,47.0,Pureblood,Phoenix Feather,Intern,False,4233,5,10,10,1
949,Juan,Phillips,1728-10-25,pgarcia@mcdaniel.info,138.071.2482x0810,2023-03-03,Junior Spell Crafter,Mystical Logistics,4.0,Squib,Thestral Tail Hair,Apprentice,False,2775,4,2,1,10
950,MErk,Hancock,1995-09-29,angela00@gmail.com,(947)196-8787x036,2014-03-27,Junior Spell Crafter,Potion Research,37.0,Unknown,Unknown,Master,False,2915,2,2,6,1
951,Mindy,Johcson,1866-04-20,michelemacias@yahoo.com,019.496.2963x529,2019-10-18,Magical HR Specialist,Potion Research,34.0,Half-blood,Phoenix Feather,Adept,True,658,4,8,6,0
952,Robert,roach,1967-07-27,lopezamanda@gmail.com,375.197.9896,2028-13-40,Wand Safety Officer,Wand Engineering,21.0,Squib,Thestral Tail Hair,Master,True,4204,1,9,1,12
953,Adam,Smith,2004-12-19,ajohnson@gmail.com,(992)817-1614,2019-10-10,Junior Spell Crafter,Wand Engineering,41.0,Half-blood,Veela Hair,Adept,True,2183,1,6,4,10
954,Courtney,Reed,1973-12-04,romanolivia@foster.com,+1-234-065-0507,2021-09-06,Senior Enchanter,HR & Muggle Relations,23.0,Half-blood,Veela Hair,Adept,False,1023,7,3,5,21
955,Stephen,Torres,1854-09-14,mercedes96@hotmail.com,001-662-849-7642x49095,2023-06-10,Junior Spell Crafter,HR & Muggle Relations,21.0,Unknown,Thestral Tail Hair,Apprentice,True,2676,9,10,6,15
956,Dean,Allvn,1870-05-19,eharrington@morris-carroll.org,(257)533-8853,2012-04-21,Master of Charms,Magical Security,17.0,Unknown,Veela Hair,Master,False,4433,8,2,5,10
957,CaMherine,kong,1860-01-03,dwayne39@taylor-gallagher.com,(010)325-1320,2019-02-14,Master of Charms,HR & Muggle Relations,16.0,Unknown,Phoenix Feather,Consultant,False,4885,6,10,10,20
958,Andrew,Reynolds,1815-05-15,zcompton@davis.com,(532)659-6063x25236,2022-04-23,Master of Charms,Wand Engineering,26.0,Unknown,Thestral Tail Hair,Master,False,2036,4,1,8,22
959,Tracy,Warren,1884-09-25,tara44@price.com,191.645.3848,2015-06-02,Magical HR Specialist,HR & Muggle Relations,10.0,Muggle-born,Unicorn Hair,Intern,False,4814,2,1,6,1
960,Rachel,Griffith,1799-07-20,xjackson@hotmail.com,001-949-204-0522x021,2008-08-09,Junior Spell Crafter,Wand Engineering,17.0,Pureblood,Unknown,Master,True,2005,1,3,9,2
961,David,Arnold,1797-06-25,jennyharris@wheeler-morrow.com,5331593361,2015-11-21,Junior Spell Crafter,Mystical Logistics,14.0,Unknown,Thestral Tail Hair,Adept,True,2539,6,9,8,20
962,Jimothy,Carrillo,1838-10-04,karen80@chen.net,001-458-660-9459x208,2008-06-11,Junior Spell Crafter,Magical Security,37.0,Squib,Mysterious Core,Intern,False,4203,2,5,4,4
963,Jacqueline,Reed,1803-12-10,matthewwebster@yahoo.com,+1-470-469-7325x388,2014-01-15,Junior Spell Crafter,Spellcrafting,3.0,Muggle-born,Dragon Heartstring,Apprentice,True,3993,5,10,7,24
964,Judy,Petersen,1941-05-15,gonzalezcourtney@ramirez.info,810.336.6550,2007-09-01,Master of Charms,Wand Engineering,8.0,Squib,Thestral Tail Hair,Adept,False,4235,5,6,6,24
965,Kevin,Lee,1905-03-25,ricesean@yahoo.com,350-341-7297x458,2013-09-22,Master of Charms,Mystical Logistics,31.0,Unknown,Dragon Heartstring,Intern,False,4177,9,3,2,3
966,Michelle,Richardson,1911-07-03,,960.042.0643x42187,2024-09-17,Wand Safety Officer,Potion Research,48.0,Muggle-born,Unknown,Apprentice,False,1689,2,7,8,6
967,Bruce,Zuniga,1950-10-28,kristinrivas@taylor.com,+1-805-351-1295x755,2021-02-08,Junior Spell Crafter,Magical Security,9.0,Half-blood,Mysterious Core,Master,False,659,5,10,3,9
968,Louis,Smith,1882-12-07,fpalmer@nash.org,948-991-4883x003,2006-04-06,Junior Spell Crafter,Magical Security,7.0,Half-blood,Unknown,Master,False,4054,4,2,3,9
969,Margaret,Roberts,1956-01-02,victorhart@yahoo.com,603-773-3459,2018-01-20,Master of Charms,Magical Security,27.0,Pureblood,Unknown,Apprentice,True,3585,5,8,2,22
970,Shawn,ShXw,1815-05-15,christopher98@hotmail.com,065.664.1325,2023-06-04,Master of Charms,Wand Engineering,1.0,Pureblood,Unicorn Hair,Master,False,4368,8,8,5,16
971,Michael,Nielsen,1873-08-31,steven59@ortiz.org,820-737-4129x932,2012-04-18,Master of Charms,Wand Engineering,22.0,Half-blood,Phoenix Feather,Master,True,1358,4,9,4,23
972,Aydrew,Lopez,1817-08-23,joseph20@kennedy.com,(202)530-4282x2268,2019-04-25,Magical HR Specialist,HR & Muggle Relations,39.0,Pureblood,Phoenix Feather,Apprentice,False,2947,7,6,9,22
973,Chad,BrIwn,1748-06-03,brentbolton@lee.org,440-495-2931x687,2024-03-04,Magical HR Specialist,Magical Security,17.0,Pureblood,Mysterious Core,Apprentice,False,1827,6,5,2,2
974,Timothy,Beck,1793-03-10,,206-402-8163x293,2006-04-24,Magical HR Specialist,Potion Research,37.0,Squib,Thestral Tail Hair,Consultant,True,4228,7,4,4,17
975,Rebecca,Gibson,1934-04-23,,450.179.2576,2017-02-19,Master of Charms,Mystical Logistics,23.0,Half-blood,Mysterious Core,Intern,False,2615,4,4,9,13
976,Kimberly,Kelley,1980-06-26,jeanette34@yahoo.com,+1-634-371-4968x558,2012-09-18,Senior Enchanter,Mystical Logistics,36.0,Squib,Phoenix Feather,Adept,True,4147,9,5,1,6
977,Diana,Vazquez,1781-07-21,iandrews@reynolds.com,(262)193-5074x860,2020-09-15,Wand Safety Officer,Spellcrafting,37.0,Muggle-born,Thestral Tail Hair,Adept,True,839,6,3,4,20
978,Tony,Bryant,2002-05-21,wrightbrian@garcia.net,+1-762-199-9423,2016-10-21,Potions Intern,Magical Security,47.0,Pureblood,Thestral Tail Hair,Adept,True,2357,6,10,6,21
979,Christina,HendOrson,1734-08-13,mossanita@hotmail.com,3779596925,2021-06-27,Master of Charms,Wand Engineering,17.0,Half-blood,Thestral Tail Hair,Consultant,True,3357,10,6,9,23
980,Timothy,Parsons,1801-12-21,barbaramartinez@hotmail.com,(479)448-9007,2028-13-40,Master of Charms,Mystical Logistics,20.0,Half-blood,Veela Hair,Apprentice,False,2498,9,6,4,0
981,JoWn,Young,1947-08-30,karencantrell@watson.biz,691-448-8293x35994,2022-08-20,Senior Enchanter,Spellcrafting,40.0,Squib,Unknown,Master,True,3779,10,1,8,24
982,Rodney,Norman,1842-06-06,stephenwebb@hotmail.com,(956)585-1482,2008-11-24,Junior Spell Crafter,Magical Security,14.0,Pureblood,Unicorn Hair,Consultant,True,4601,5,5,4,4
983,Jane,Jones,1823-11-10,hicksjohnathan@perez.com,+1-923-595-9309x1615,2013-06-21,Magical HR Specialist,Spellcrafting,22.0,Squib,Veela Hair,Consultant,False,1045,7,9,9,1
984,Susan,Mcmillan,1761-07-25,amandagonzales@gmail.com,785.542.5094,2028-13-40,Senior Enchanter,HR & Muggle Relations,10.0,Pureblood,Veela Hair,Consultant,True,2906,2,7,2,9
985,Tommy,Nguyen,1884-02-24,phillipmcdonald@gmail.com,933.917.7009x9521,2014-12-05,Senior Enchanter,Magical Security,16.0,Unknown,Unicorn Hair,Master,True,2334,2,8,10,12
986,Nichojas,Brown,1950-03-01,sphillips@rogers-miller.info,665.168.0489x7063,2017-04-16,Wand Safety Officer,Magical Security,32.0,Unknown,Unicorn Hair,Intern,False,3078,9,2,1,9
987,Christopher,Menwoza,1864-03-01,kennethlowery@king.net,6570252477,2010-04-28,Magical HR Specialist,Wand Engineering,15.0,Muggle-born,Veela Hair,Intern,False,2036,8,8,3,18
